NEGATIVE	Kenapa bahasa nya gak bisa di ganti ke Indonesian padahal di pengaturan udah bahasa Indonesia di pengaturan hp juga udah bahasa Indonesia Tolong di perbaiki !!!
POSITIVE	Aplikasi nya bagus,tapi masih ada hal lain....yaitu tidak ada notifikasi pas ada tugas,jadi saya selalu ketinggalan.Mohon diperbaiki lagi??
NEGATIVE	Ga ada guna nih aplikasi anjengg, yang ada tugas w numpuk!!!!!
POSITIVE	Baguss.. tapi yg bikin ngeselin tuh ya klo guru kirim link kelas tp gak bisa dibuka!! Gak bisa akses akun???? Untung aja ada tutorialnya di yt??. Tu aja sekian arigatou
POSITIVE	Apknya bagus kok,tapi sering bug,saya jadi gk bisa kirim tugas gitu,mohon di perbaiki,apalagi skrg saya cuma bisa pasrah semoga nanti bisa ngirim tugas
POSITIVE	Kalo gak mau belajar, tinggal bilang ke guru dan gak usah ngasih rating buruk ke gcr. Justru bersyukur karena adanya sarana buat kalian belajar
POSITIVE	I like this app karena menambah ilmu pengetahuan.. Karna aplikasi ini aku menjadi pintar MTK!! Dan juga suka belajar, lalu aplikasi ini sangat bermanfaat jika tidak ada aplikasi ini kita tidak akan belajar jika kkta tidak belajar kita akan bodoh, jika kita bodoh, kita... Ya tau sendiri kan? Jadi jangan untuk males belajar DON'T GIVE UP ??
POSITIVE	Di coba duluk
POSITIVE	Apk yg bagus untuk membuat para siswa puyeng,ngabisin kuota buat download tapi ga kepake anjimmmmm
NEGATIVE	Banyak banget bug nya. Masa iya lagi main hp tiba tiba ada notif tugas. Pihak classroom tolong benahi deh agar guru saya tidak ngirim tugas lagi
NEGATIVE	Ini gmn si, notif tugasnya baru masuk setlh deadline. Gmn kalo nilai saya nol? Pdhl saya udah nungguin loh, pas waktu nyantai aja baru masuk. Tolong diperbaiki lagi
POSITIVE	Terimakasih karna aplikasi ini saya semakin malas untuk membuka hp
NEGATIVE	Cuutttt itu ngilunya.., saya langsung kehilangan waktu bermain bersama sahabat-sahabat saya jadi duta Sampoo lain?? Akaoakaoakaka!! dulu pernah pake FF sekarang gada pintu lah kok bisa, ya Ndak tau kok tanya saya, eFeP BURIX PALPALEPALPALE..!!!
POSITIVE	Aplikasi sangat membantu untuk pelajar khususnya di masa pabdemi seperti sekarang ini... Dan aplikasi ini selalu memberikan notifikasi dalam pembelajaran yang bisa membuat mood saya stonks
POSITIVE	Hahahahha semuanya pada kasih bintang 1 gara" tugas yang dikasih sama gurunya wtf dude?? Yang kasih tugas guru lu yang lu salahin apk-nya!!otak lu dimana cil?? Mereka susah" bikin apk truss lu seenaknya kasih rate 1 your brain dimana??
NEGATIVE	Aaaaaaargghhh!! Kenapa sih! Stiap buka google classroom nya "maaf terjadi masalah. Coba lagi" padahal kuota banyak sinyal lancar AH! EMANG ANJ-
POSITIVE	Aplikasi nya jelek banget........................................................................................................................................................................................................................................................................................................................................................................................................................Tapi boong hayuk pap liat bal bal bale bale cepak cepak cepak jeder
POSITIVE	Bagus sekali aku senang ?????? bisa belajar online lagi loh.... Yuk dondlow teman - teman
NEGATIVE	Kenapa file yang saya pindai pada google clsroom dan kirim pada guru malab menjadi milik guru tersebut. Dan saya tidak dapat mengubah akses file tersebut. Ini sangan tiak mengenakan
NEGATIVE	Tolong segera di perbaiki bug nya ini saya mau ngirim tugasnya dalam bentuk file tapi selalu tidak bisa, ini yg lainnya udah pada ngirim tugas
NEGATIVE	Aplikasi Nya Buruk!!!. Mohon diperbaiki lagi,.
POSITIVE	Ko punya saya masih ada bug ya....malem malem banyak banget notif bermunculan mohon di fix??
NEGATIVE	Kok saya tidak bisa ngirim tugas ya? Padahal drive saya sudah saya hapus hapusin yg tidak ke pakai kok masih sama ya? Mohon di perbaiki lagi saya susah mau ngirim tugas ke guru Terima Kasih
NEGATIVE	Makin kesini updatenya makin gak jelas, bukannya semakin bagus malah sering error :(
POSITIVE	Aplikasi ini sangat membantuku untuk belajar bagi yang masih sekolah ayo buat grup di aplikasi ini sama gurunya. Ayoo Download sekarang.
POSITIVE	Hei dasar bocil² epep laknat, rating itu bukan utk candaan, karena rating termasuk hal yg mempengaruhi nilai jual suatu produk. Dasar anak biadab!
POSITIVE	Ini aku pake buat sekolah o iya untuk yang bilang " Saya sudah selesai mengerjakan tapi gk bisa dikirim " Itu karena internet kalian atau gk wifi kalian makaaih ini aplikasi nya sangat membantu kok ^^
NEGATIVE	Apk bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Tapi boong
POSITIVE	Banyak bug yang setiap lagi main game selalu dikasih tugas buatlah biar guru gk bisa ngasi tugaslagi
NEGATIVE	Apk jahannamm!!!!!......... Ya gimana lagi emg blajar onlen susah terpaksa pke ni aplikasi JAHANNAMMM!!!!!
NEGATIVE	aplikasi burik!!!!!!!!! ¡!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! tapi boong
NEGATIVE	Ini gimana masuk nya sih saya udah coba pake semua aku email saya tapi ngga bisa tolong aplikasi nya di benerin dong pelajaran saya gimana dm tolong di perbaiki
NEGATIVE	Saya ingin kirim tugas tapi harus pakai loading yang lama hampir 6 jam, padahal waktunya 1 jam jadi saya di keluarkan dari sekolah, pembuat aplikasi inilah yang harus tanggung jawab ????
POSITIVE	Menurut saya ini aplikasi sudah bagus, cuma kadang saya kalau mau mengirim tugas suka error, Mohon diperbaiki lagi.
POSITIVE	Bagusss banget asli, ya walaupun kadang ada bug. But it won't be a big problem. I loveeeeee itttt, thankss yaaaa! Jdi lebih mudah buat belajar online>:3
NEGATIVE	Mohon ya kenapa setiap saya mengirimkan tugas itu loading nya lama banget sampai sampai 10 menit baru kekirim padahal kuota sama jaringan lancar lancar aja lah
POSITIVE	Versi terbaru nya bagus banget, memudahkan mengirim tugas, sudah ada fitur scan jadi tidak usah menggunakan aplikasi tambahan, dan hasilnya langsung menjadi satu pdf
NEGATIVE	Tolonglah di perbaiki ini saya mau mengirim tugas lama banget loading nya padaal lancar sinyal,internetnya juga oke tapi di sini muter trs gk heran sih rating nya bintang 1,2,3
NEGATIVE	Kasih tau cara pake nya dong developer kok Saya kurang mengerti cara pemakaian nya? Saya kasih bintang 1 aja dulu kalo udah di update supaya mudah saya akan kasih bintang 5 terimakasih ????
NEGATIVE	GC nya aneh ga bisa ngirim lewat pdf,trs klo ada gmbr(tugas)masuk ga ada sedangkan di hp satunya ada temen kupun begitu juga aneh bngt si semoga bisa di perbaiki kedepannya
NEGATIVE	Setelah Saya Mendownload Apk Ini Hp saya setiap hari.....Tiba² ada bunyi....sekitaran jam 7 sampai jam 9....Tolong Bug nya Segera diperbaiki atau Apk nya segera dihapus?? Amiiinnn......
POSITIVE	Goggleclassroom bagus ?? karna kita bisa liat tugas dan bisa kerjain tugas di situ langsung
NEGATIVE	GURU NGASIH TUGAS GA NGOTAK
POSITIVE	Aplikasinya jelek dan payah !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!¡!!!!!¡!!!!!!!!!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!¡!!!!!!!!!!!!!!!!!!! Tapi bohong hayyu
POSITIVE	Sumpah aplikasinya bagus banget trs sangat membantu buat belajar pokonya kalian harus download deh
POSITIVE	Sarannya tambahin fitur edit komentar,krna pas absen suka salah ketik tapi g bisa dibenerin jadinya harus hapus,truss ulang lagi.
NEGATIVE	Kesel jenk tugas numpuk
POSITIVE	Trimakasih cooy apk nya berguna bngt di masa masa copid ini,gw ke sini mau update eh anak"pda komen gajelas ydh ga gw update.hha lucu kan
NEGATIVE	Plis perbaik saya sudah beberapa kali ngirim masukan tapi tetap saja lama loading nya saat mengirim tugas maupun melihat PDF tolong diperbaiki lagi.??
POSITIVE	Kok Toba tiba ada notifikasi tugas ya tolong dong di benerin kan harus nya gak ada tugas nya
NEGATIVE	Ada semacam error' seperti layar kosong dan bertuliskan "kelas tidak ditemukan" di dalam postingan dari guru mapel
NEGATIVE	Notifikasi tidak muncul padahal pengaturan keterangan notifikasi sudah saya ubah menjadi darurat. Gara-gara hal ini, saya telat absen dan di Alpa kan.
NEGATIVE	aplikasi ya ke bug saya buka tiba tiba suda ada tugas gak jelas tolong di perbaiki saya kecewa
NEGATIVE	Ada sedikit masalah di google clasroom saya Clasroom ya tidak bisa memuat tugas dan slalu aja ada bacaan tidak ada internet padahal kan saya sedang hotspot sama adik saya dan adik saya baru saja isi kuota internet
NEGATIVE	Aplikasi sampah, Aplikasi yang bikin guru jadi malas, dan seenaknya kasih tugas banyak tanpa menjelaskan materi!!
NEGATIVE	Aplikasi ga guna!! Mau ngirim tugas susah banget padahal jaringan bagus?? mana ga dapet notif:) jadi sering ketinggalan meet????
POSITIVE	Bagus aplikasinya. Bermanfaat. Trimakasih. Tapi kenapa sekaranb hampir setiap hari tidak bisa upload file. Sy sudah restart. Trus bagaimana? Ada solusi?
POSITIVE	Aplikasi nya sebenarnya bagus banget, cuman murid nya aja yang males malesan ngerjain tugas, terus juga malah aplikasinya yang di salahin, situ sehat?
NEGATIVE	Bug nya meresahkan masak pas lagi enak enak tidur ada notif ,terus pas ga lagi tidur gaada tugas,tugas nya banyak banget lagi ?? tolong bug nya diperbaikin!!!
NEGATIVE	Apk ini bagus banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! untuk kalian habisin kuota!!!!! APA LIAT LIHAT
POSITIVE	Maaf ini kenapa ga ada notif yg masuk ya?? Pdhl notifikasi udh dinyalain smuaa.. Jdi ribet bgt harus keluar masuk gcr buat cek udh ada tugas/blm.. Mohon diperbaiki.
POSITIVE	Guru be like: nak download google classroom abis itu dibuka materinya trus dipahami setelah itu kerjakaan soal yang susah ibu sediakan.... Gw be like: ya buk.... Otak gw be like: apa ini ngentd ga mudeng ashu dah lah mending nge-game aja dah
NEGATIVE	tolong dong developer tingkatin atau perbaiki lagi saya tidak bisa mengirim tugas pasti coba lagi coba lagi udah saya coba berkali kali tetep tidak bisa kalo kaya gini saya tidak bisa mengumpulkan tugas saya coba dari tadi siang hingga dini hari pasti ada kesalahan disuruh coba lagi saya capek tolong developer terimakasih
NEGATIVE	mendingan gk usah di update?? balikin classroom gua ke bentuk semula udah ngabisin kuota bikin lama proses belajar juga, jadi jelek sama sekali gk membantu, yang ada malah nyusahin
NEGATIVE	Apk jelek karena banyak tugas ,bisa darting,pusing ,dak ada temen,
NEGATIVE	Apk nya bagus bangett!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!?????!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! !!!!!!!!!!!!!!!!!!!!!!!?!?!!!!!!!!!!!! Tapi booong!
NEGATIVE	Aplikasi ini hanya mempersulit para pelajar! File yang di upload sering error' , koneksi yang buruk, dan beragam permasalahan lain nya
POSITIVE	Bagus, cuma kesel aja coba kalau habis ngempulin tugas, guru nya juga kasih nilai kek
POSITIVE	Bagusssss bangettt??yakin deh gabakalan nyesellll
POSITIVE	Saya sangat stress sekali dengan aplikasi ini sampai sampai saya lupa dengan rank mytic saya turun ke epic tapi alhamdulillah rank saya naik dan akhirnya saya tidak mengerjakan tugas Sekian terimakasih
NEGATIVE	GC selalu GAK ADA NOTIFIKASI! Padahal semua setting notifikasi GC nyala semua. Jadi BIKIN LUPA TUGAS AJA! --- Terimakasih
NEGATIVE	Banyak bag di apk ini saya pas abis begadang mau tidur tiba" ada notif belajar datang saya tidak suka dengan bag di apk ini,mohon di perbaiki secepat nya!!!
NEGATIVE	Saya telah menemukan kesalahan klo ngirim tugas lama bangat dh gitu pas masuk app loading ya lama internet harus bener² stabil oh iya satu lgi kesalahan nya itu selalu ada notip tugas masuk tolong dihilangkan atau diperbaiki 1 Minggu 1× aja tugasnya
NEGATIVE	Kenapa aplikasi ini sangat meresahkan di pagi hari, karna slalu membuat saya kaget dengan kata, "HALO ANAK² SELAMAT PAGI" . Apakah ini sebuah bug.
NEGATIVE	Ehh busettt! tau ga , masa gw dah kirim tugas eh malah ga kekirim , untung bukan gw seorang eh bnyk dong sekelas gilaa emg tolong perbaikan nya yah!!
POSITIVE	notip delay kirim tugas lama oalah asuuuu
POSITIVE	TERIMAKASIH APLIKASI SUDAH JAUH LEBIH BAIK DARI AWAL SAYA DOWNLOAD, SEMAKIN MUDAH UNTUK MENGERJAKAN TUGAS, GURU SAYA JUGA SEMAKIN MUDAH SPAM TUGAS??????
NEGATIVE	Ada apa dengan Google Classroom??? Saya ngirim tugas kok gabisa??? Persetan!!!
POSITIVE	GAME INI BURIK!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! APA LIAT LIAT DI BAWAH SU AWOWOWOWKWKWK??
NEGATIVE	Parahhhh!!! Jadi gak bisa ngirim tugas. Bagaimana ini?!!! Setelah di update kok malah ngebug!!!
NEGATIVE	Agak lemot kalo buat buka hasil tugasnya siswa, jadi memakan waktu lama, padahal sinyal juga udah mantep. tolong ditingkatkan lagi yaaa, thankyouu
NEGATIVE	Tiap hari tugas nongol terus lama stres juga gw pake aplikasi ini tolong kominfo blokir aplikasi ini karna aplikasi ini tidak berguna membuat orang stres saja ??
POSITIVE	saya harap bisa menggunakan aplikasi ini dengan offline , saya kasih 4 bintang dulu :) ntar kalo sudah di offline aku kasih 5 bintang deh
NEGATIVE	Buat upload foto gabisa, gagal trs mohon segera di perbaiki trs di kasih keterangan mengumpulkan tugas hari apa dan jam berapa jgn cmn terlambat di selesaikan:(
NEGATIVE	Banyak bug,mau istirahat malah dispam tugas melulu,anda pikir jadi murid gak perlu istirahat kah,mata sakit,bayar kuota belajar mahal,pinter kagak stress iya.LOLOT!
POSITIVE	Males aya tugas wae????????
NEGATIVE	Lebih baik Google Classroom di hapus saja agar guru tidak bisa memberikan tugas lagi ??????
NEGATIVE	Kenapa ketika absen ataupun mengerjakan tugas lewat tautan (link) tugas tidak langsung di serahkan ya? Padahal yg ada di link sudah di kerjakan. Jadinya keterangan nya terlambat di serahkan dan tugas (tidak ada) atau blm di kerjakan. Tolong solusinya
NEGATIVE	Notif Tugas Nya Meresahkan
NEGATIVE	Banyak bug di aplikasi ini padahal hari libur tapi kenapa ada notif tugass tolong segera di betulkan bugnya agar bisa nyaman saat tidak memakai aplikasi ini
POSITIVE	Semenjak saya pakai classroom saya mendapat kan prestasi menjadi anggota dewan Terimakasih classroom
NEGATIVE	Apk rusak bukan mempermudah siswa malah bikin pusing mengunggah tugas lamaaa sekali juga waktu guru mengirim file di buka juga lamaaaaa sekaliii TOLONG PERBAIKIIIIII !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! APA LIAT LIAT KE BAWAH UDAH DIBILANG JELEK
NEGATIVE	Aplikasi ini bikin saya stress !! Tugas yang di kasih gurunya gak ngotak sama sekali banyak banget!!!!
NEGATIVE	Aplikasi ini sangat rusak harus pakek data soal terus tidak di kasih penjelasan tapi banyak tugas materinya kurang cukup otak ku ngeleg gak bisa berpikir belum selesai udh notif nya eror
NEGATIVE	Kenapa sekarang suka delay dalam mendapatkan notifikasi dari guru/pengajar.
NEGATIVE	Bug nya meresahkan tolong di hapus bug ini Kalau ada guru mau ngasih tugas di Batal kan karna bug ini sangat meresahkan enak enak tiduran eh mala ada notif tugas tolong kontak developer bug nya segera di perbaiki
NEGATIVE	Aplikasi Nya Jelek Banyak Bug, Saat Saya Sedang Main Epep Game Burik Nomor 1 Di Alam Semesta Tiba Tiba Ada Guru Memberikan Tugas Maksud nya apa ya,Ini sangat mengganggu Tolong Di Hapus bug nya, Kalo Gak Gua santet lu ajg
NEGATIVE	Ga bisa ngirim tugas sama sekali klo gua tinggal kelas,berarti semua gara2 apk ini, tolonglah direspon. Tolonglah perbaiki masalahnya cuma mau ngirim tugas aja susah
NEGATIVE	Tolong tanggal pengiriman tugas Jgn ada yg satu hari ,bikin yang Seminggu ke atas bisa bisa tipes gua anjj kalo tugas tugas date line nya cuma satu hari
POSITIVE	Saya sih suka yah tapi makin lama eror padahal hari ini saya mau ulangan udh masukin kode tapi gak, bisa padahal bener tolong di perbaiki lagi??
NEGATIVE	Apk jelek bangett??????????
NEGATIVE	Saya benci harus mengulang ??padahal udah 89% tapi kenapa harus kembali ke 0% sih mana lama banget. Padahal besok saya harus ikut ulangan
POSITIVE	saya suka dengan aplikasi ini tp saya mohon diperbaiki lagi ya, karena selalu bug dan suka susah mengirimkan tugas padahal sinyal bagus
POSITIVE	Ya ini bagus.Untungnya saya kelas 4 sd jadi aku hanya ada 1 mata pelajaran buat teman teman yg komentar di sini semoga tugas kalian tidak banyak.ya memang sih loading nya lama tapi yg penting mungkin kalian sudah kelas lebih atas dari aku ya ini saran saya semoga bermanfaat ya.Kerana kalian sudah lebih besar dari saya kelasnya kalian harus ngumpulin tugasnya harus lebih awal ok tambah besar kalian harus tambah pinter dan tambahkan disiplinnya ok mksh ya sm semoga bermanfaat ok????????????????bye
NEGATIVE	Karena adanya aplikasi ini membuat saya dan kawan kawan saya sangat prustasi bahkan karena tugas yg selalu ada setiap selesai 1 datang lagi 1 dan seterusnya bodoamat saya kasi rating 1 karena membuat otak kami meleleh
POSITIVE	Maaf saya kasih bintang 4 karena saya tidak dapat mengirim tugas kenapa ya?mohon di perbaiki agar dapat mengirim tugas seperti biasanya
POSITIVE	Apk nya bikin ribet pelajaran, selalu serba salah, harus kirim lewat apk ini, padahal bisa kirim lewat kontak guru sendiri kenapa harus di apk ini, saya kasih bintang 5 karena saya merasa kasihan kepada pencipta apk ini
NEGATIVE	Titid aplikasi mmk tugas mulu anjg
NEGATIVE	Gara gara aplikasi ini, tugas saya yang asalnya 2 jadi 3 perhari, guru guru mungkin senang dengan aplikasi ini, tapi tidak dengan murid
NEGATIVE	Kenapa suka eror aplikasinya Masa iya udh tunggu lama tetep gk bisa kirim,tolong perbaiki Krn clasrom sangat penting untuk saya mengerjakan tugas ????
NEGATIVE	Aplikasi GCR sering ngebug sekarang. Masa gua lagi push rank tiba-tiba ada notif tugas.. Mohon dari pihak Google, bug nya segera diperbaiki yah...
NEGATIVE	Kenapa google clasroom stelah di-update jadi sering error sihh, ngeupload tugas jadi lama banget , sama ngeliat tugas dalam jpg jadi GK bisa ...
NEGATIVE	Aku saranin sih itu kalau mau ngirim tugas di kasih notif dong kalau enggak kadang kalau ngirim Agak telat kan gurunya gak kesempat cek jadi aku saranin di kasih notif biar bisa dipermudahkan?
NEGATIVE	Ajg tugas gw Kgak ke kumpul gara2 lupa Pencet "Serahkan"??......Kalau bisa Tolong lah kasih pengingat dari Notif kek atau apa...ini kgak ada Dari app nya, Tolong mint Kasih Notif kalau misal nya lupa pencet Tombol "Serahkan"????????
NEGATIVE	Aplikasi ini banyak sekali bugnya,contohnya seperti saya tiba-tiba ada notif tugas yang meresahkan.tolomg sekali lagi benarkan apk ini
NEGATIVE	Kenapa sih ini loadingnya lama banget udah diulang² gabisa aku ini lagi ngirim tugas ko ga bisa tolong yah benerin app nya kalau udah aku kasih bintang 5 hurry!!!
POSITIVE	Saya lagi nge game .. trus tiba' ngebug muncul soal min .. kan menggangu permainan + saya lgi scroll tiktok . , Ehhhh tau nya muncul tugas .. mohon di fix
POSITIVE	Bagus aplikasiny tp semenjak saya kenal aplikasi ini tugas sy jd tambah menumpuk dan banyak sekian ???
NEGATIVE	Aplikasi haram. Bikin hidup jadi susah. Mau istirahat malah ada tugas baru ??
NEGATIVE	Kenapa sih kalo ada tugas gak ada notifnya!! Aku jadi ketinggalan 2 tugas ??????????. Notif malah muncul sehari kemudian
NEGATIVE	Aplikasinya dah bgss, cuma knp pas saya mau ngirim tugas knp slalu gk bisa dikirim? Dh di coba berulang kali loh...
NEGATIVE	Kok di hp saya ada notifikasi tugas,tolong bug nya di perbaiki
NEGATIVE	Tugas gak kekirim asu
POSITIVE	Yg suka ngasi bintang 1 trus ngomong "tugas numpuk pdhal lagi rebahan" Lah ini kan hari sekolah bukan hari libur, lagian klo keganggu kan hubungi guruny, jangan marahin apk nya (bocil ga niat skolah mau nya libur trus, semoga apk epep cpt dihapus biar ga ada bocil yg sesat lg ??)
NEGATIVE	Aplikasinya banyak bug yang mengganggu, setiap saya tidur selalu ada notif tugas, tolong di fixed secepatnya.
NEGATIVE	Gue kagak bisa ngunakan apk ini potret nya kagak ngerti tapi kakak gue ngerti walaupun saya sudah diajarkan tapi tetep saya tidak ngerti apk ini permudahkan lah??
NEGATIVE	Mohon maaf segera diperbaiki bug nya min saya bangun tidur dikagetkan oleh notif ga ada akhlah
POSITIVE	Mohon untuk developoer untuk segera dinerf / di hapus dari playatore karena aplikasi ini karena tidak sangat membantu. Karena utek saya sudah muak dg aplikasi ini sekian matur tengkyu
POSITIVE	Aplikasi yg bagus. Pd Komentar pribadi atau komentar kelas bisa kirim gambar, pdf, doc, dsb. Atau langsung terintregrasi dgn google chat.
NEGATIVE	Aplikasi ini sulit untuk dimengerti , tombol tombol yang rumit , dan lagi grafik video nya buruk kayak epep , makanya saya kasih bintang 1 dulu!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!??
NEGATIVE	Semenjak saya download apk ini slalu ad notif dari guru,tugas numpuk,saya jadi stres,jarang makan, gw nambah kurus lu mau tanggung jwb!!
NEGATIVE	Aplikasi ini aneh banget Padahal tugas gak ada notifikasi Malah Dari kemarin notif nya bangke emng
NEGATIVE	Susah susah ngerjain tugas diform, pas ngumpulin gak kebaca terus, ini eror atau bug ya? tolong diperbaiki segera !
POSITIVE	Masih Ngebug ...Gak ada Notip Kalau Ada tugas dari guru ....mohon di perbaiki
NEGATIVE	Mohon untuk bug ny nanti diperbaiki ya,soal ny saya dapat spam tugas terus.Terima kasih
POSITIVE	Hen WP am figur i ada yang mau beli apa saja untuk mengurut payudara yang turun sudah ada sejak tahun ada Ig kak Dewi grauk yang baper aku tak pernah bisa mencintaimu karena ada banyak cara yang sama rido ada yang mau beli apa saja untuk apa yang akan terjadi bila kita ingin kau tau kau tak akan ada banyak cara yang bisa Anda dapatkan dari situs apa saja untuk apa yang akan terjadi bila kita ingin ada yang mau beli apa saja untuk apa yang akan terjadi bila kita ingin ada yang mau beli apa saja u
NEGATIVE	Behhh apk terberguna untuk merusak otak!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
POSITIVE	Aplikasi ini membuat saya pusing karena guru mengirimkan tugas yang terlalu banyak??????????
NEGATIVE	Apk ngentodd gjls
NEGATIVE	Kata temenku banyak yang error tolong benerin ya kasian mereka gak dapet kirim tugas
NEGATIVE	Tolong dong banyak banget bug nya masa notif tiba² muncul sendiri saya kasih bintang satu dulu deh kalau udh tidak ada lagi notip baru saya kasih bintang 5
NEGATIVE	Kenapa ya kalo ada guru yang ngirim tugas tidak ada notifikasinya? Apakah bug? Kalo bug tolong diperbaiki...
NEGATIVE	Ini gimana sih aplikasi gw pengen kirim tugas video bahasa inggris tapi gk bisa ada bacaan " Tugas anda tidak terkirim tolong perbaiki lagi
POSITIVE	Para guru kami minta tolong kalau ada tugas jangan banyak banyak saya capek,??
POSITIVE	Tolong kasih persentase saat kita ingin mengirim file/vidio supaya bisa terlihat sampai sejauh mana file/vidio tersebut mau terupload
NEGATIVE	Aplikasi rusak!!!!Kenapa setiap hari selalu muncul terus notif tugas gajelas padahal saya lagi rebahan santuy,Mohon diperbaiki bug nya moonton terutama bug notif??
NEGATIVE	knp sieee kelasku ilamg smua
NEGATIVE	Apk ini meresahkan banyak murid karena saat pagi hari banyak murid yang pusing setelah melihat notip dari apk ini dan apk ini harus di band jadi saya minta oleh kulgar untk band..... terimakasih
NEGATIVE	makin kecewa, kadang, noif tugas ada berterus" padahal tugas sudah selesai diserahkan, buat bingung, load lama, mohon buat developer untuk diperbaiki
NEGATIVE	Apk jelek bngt
POSITIVE	Wah apk nya bagus bgt dari kls 1 SMP sampai lulus SMP aku sdh pakai apk ini dan tdk ada gangguan atau masalah sedikit pun ketika aku menggunakan apk ini terimakasih kpd Developer apk ini
NEGATIVE	Tolong diperbaiki, kok banyak bugnya, tengah malam kok bisa ada notif tugas
NEGATIVE	Kenapa jika upload tugas lama sekali?, Sedangkan jaringan saya bagus jika membuka aplikasi online lain tapi pas ngirim tugas classroom selalu lama dan eror saat di serahkan
NEGATIVE	Notif nya kon sering telat bgst
NEGATIVE	Apk nya bagus,tapi tolong di perbaiki lah mau ngirim tugas Poto aja lumayan lama mana tugas gw bikin video semua mau ngumpulin gak bisa"
NEGATIVE	Aplikasi yang sangat mengecewakan kenapa harus ada notif tugas pas saya lagi enak enak rebahan kenapa hah,ganggu banget,jika mau saya rate dengan 5 bintang tolong perbaikin aplikasi ini,jika ada notif tugas tolong kerjakan oleh aplikasinya baru saya kasih rate bintang 5
POSITIVE	Baguss bangetttt Lhoo, Ngebantu Mksiii GC
NEGATIVE	TOLONG DONK DI PERBAIKI BUG NYA MASA TIBA TIBA ADA NOTICE TUGAS/VIDEO, TOLONG DI FIX YA DEVELOPER , BIAR GURU SAYA TIDAK BISA KIRIM TUGAS/VIDEO ??
NEGATIVE	Kalau di update pun aplikasi nya. Tetap banyak bug nyo jadi kalian gak usah update aplikasi nya (bug tugas)
NEGATIVE	Apk ini tolong dibenerin dong saat saya membuka tugas ada tulisan error dan tiba tiba tugasnya hilang padahal sudah dicoba berkali kali tetap sama
NEGATIVE	Kenapa notifikasinya telat ya? Saya jadi sering terlambat mengerjakan tugas
NEGATIVE	Banyak bug ini aplikasi harus Segera di perbaiki masa kita lagi Santai tiba tiba muncul tugas" pokonya harus cepat di perbaiki.
